,date_created,user,tweet,user_mention,retweet_count,retweeted,location,followers,following,verfied,hashtag,comment,likes,type
0,Fri Jun 19 10:58:02 +0000 2020,MercedesBenz_SA,"Ambitious. Exclusive. iconic.
Discover the incredible story of the ""EVO II"" below ⬇️

https://t.co/9M0Y9c9ilP https://t.co/PSNcmfVAul",Nan,4,False,South Africa,249943,2415,True,Nan,0,17,Influencer
0,Mon Jun 22 08:25:57 +0000 2020,MercedesBenz_SA,"@justToola Hi there, thank you for bringing this to our attention. 

Could you kindly DM us with your contact details, full name, email address,  vehicle registration, and VIN number so we can escalate this matter?

The Mercedes-Benz Team",justToola,0,False,South Africa,249943,2415,True,Nan,1,0,Influencer
0,Mon Jun 22 16:03:10 +0000 2020,MercedesBenz_SA,"We’re still in this together.
Today, we handed out over 2000 Personal Protective Equipment packs as part of an initiative that will benefit 15,000 learners in the Eastern Cape area in the fight against COVID-19.
 
Find out more: https://t.co/AwNU9dAdpB https://t.co/KgIkiWBMDM",Nan,5,False,South Africa,249943,2415,True,Nan,0,39,Influencer
0,Tue Jun 23 08:11:27 +0000 2020,MercedesBenz_SA,"@Bongani_Miya Good day, Bongani. Thank you for reaching out to us on Twitter. We're saddened to hear about your poor experience. Please feel free to send us a DM with your contact information and more detail around your experience so that we can escalate the matter.
https://t.co/ElASSVuhP2",Bongani_Miya,0,False,South Africa,249943,2415,True,Nan,1,0,Influencer
0,Wed Jun 24 09:22:10 +0000 2020,MercedesBenz_SA,"@justToola Hi Thula, please refer to our correspondence via DM.

The Mercedes-Benz Team",justToola,0,False,South Africa,249943,2415,True,Nan,1,0,Influencer
0,Thu Jun 25 08:07:35 +0000 2020,MercedesBenz_SA,"@OrlandoDeAndra1 Hi Orlando, thank you for bringing this to our attention.

 Could you kindly DM us with your mother's contact details, full name, email address,  vehicle registration, VIN number and the dealer you were in contact with so we can escalate this matter?

The Mercedes-Benz Team",OrlandoDeAndra1,0,False,South Africa,249943,2415,True,Nan,1,0,Influencer
0,Fri Jun 26 10:01:09 +0000 2020,MercedesBenz_SA,"Just the Mercedes-AMG C 63 S Coupé.

#C63 #C63S #DrivingPerformance #AMG

📷 https://t.co/MJBaUp509F
🚘 https://t.co/v3UZlG7ziW https://t.co/PGB6LtHtmX",Nan,19,False,South Africa,249943,2415,True,C63,0,94,Influencer
0,Mon Jun 29 09:28:54 +0000 2020,MercedesBenz_SA,"@ngwako11 Good day, thank you for reaching out. Please feel free to confirm your contact details and vehicle information via DM so that we can follow up. 

The Mercedes-Benz team.",ngwako11,0,False,South Africa,249943,2415,True,Nan,1,0,Influencer
0,Wed Jul 01 13:56:59 +0000 2020,MercedesBenz_SA,"@MaThenjM Hi Thenji, thank you for bringing this to our attention. Could you kindly DM us with your contact details, full name, vehicle registration, VIN number and the dealer you were in contact with so we can escalate this matter?

The Mercedes-Benz Team",MaThenjM,0,False,South Africa,249943,2415,True,Nan,1,0,Influencer
0,Mon Jul 06 11:47:21 +0000 2020,MercedesBenz_SA,"@moe1091 Hi there, we are glad we managed to assist you speedily 😊

Ther Mercedes-Benz Team",moe1091,0,False,South Africa,249943,2415,True,Nan,1,0,Influencer
0,Mon Jul 06 12:49:07 +0000 2020,MercedesBenz_SA,"@chan_Nav Hi Chan, we are glad you got assisted to your satisfaction 😊

The Mercedes-Benz Team",chan_Nav,0,False,South Africa,249943,2415,True,Nan,1,1,Influencer
0,Mon Jul 06 14:37:13 +0000 2020,MercedesBenz_SA,"@DjBadnog Hi there, thank you for bringing this to our attention. 

Could you kindly send us a DM with your contact details, full name, email address, vehicle registration and VIN number so we can escalate this matter?

The Mercedes-Benz Team",DjBadnog,0,False,South Africa,249943,2415,True,Nan,1,0,Influencer
0,Mon Jul 06 15:00:40 +0000 2020,MercedesBenz_SA,"@RicardoMongwe Hi Ricardo, thank you for bringing this to our attention. 

Could you kindly DM us with your contact details, email address, vehicle registration and VIN number so we can escalate this matter?

The Mercedes-Benz Team",RicardoMongwe,0,False,South Africa,249943,2415,True,Nan,1,1,Influencer
0,Tue Jul 07 09:08:32 +0000 2020,MercedesBenz_SA,"@MbaliBenzile @hellopetercom Good day, thank you for reaching out to us and for bringing the matter to our attention. Please feel free to DM us with your contact details and vehicle information so that we can follow up. 

The Mercedes-Benz team.
https://t.co/ElASSVLTdC",MbaliBenzile,0,False,South Africa,249943,2415,True,Nan,1,0,Influencer
0,Thu Jul 09 10:20:58 +0000 2020,MercedesBenz_SA,"@TheCorpGangstAr Hi there, thank you for bringing this to our attention. 

Could you kindly DM us with your contact details, full name, email address, vehicle registration and VIN number so we can escalate this matter?

The Mercedes-Benz Team",TheCorpGangstAr,0,False,South Africa,249943,2415,True,Nan,1,1,Influencer
0,Thu Jul 09 10:23:01 +0000 2020,MercedesBenz_SA,"@makhehle Hi there Luthando, thank you for bringing this to our attention. 

Could you kindly DM us with your contact details, email address, vehicle registration and VIN number and the dealer you were in contact with so we can escalate this matter?

The Mercedes-Benz Team",makhehle,0,False,South Africa,249943,2415,True,Nan,1,0,Influencer
0,Fri Jul 17 10:53:11 +0000 2020,MercedesBenz_SA,"@lekgale2 Hi Lekgale, we have responded to your direct message regarding your query.

The Mercedes-Benz Team",lekgale2,0,False,South Africa,249943,2415,True,Nan,1,0,Influencer
0,Wed Jul 01 03:48:13 +0000 2020,ayittey,The mineral wealth of Congo DR is vast – estimated to be over $25 TRILLION. Pop is about 84mn. Yet it is 179th poorest country in the world. The colonialists plundered the country. Incoming African leaders looted country DRY with a vengeance  1/3,Nan,45,False,"Washington, DC, USA",17116,151,False,Nan,0,70,Influencer
0,Thu Jul 02 18:47:14 +0000 2020,ayittey,"The frmr Soviet Union too propped up dictators in several African countries – Benin, Ethiopia, Angola, Mozambique, etc. in their pursuit of socialism. One Swiss Bank socialist, Eduardo dos Santos of Angola amassed a fortune of $20 billion https://t.co/scYkp6GjXr   1/3 https://t.co/9qpxA2cITK",Nan,12,False,"Washington, DC, USA",17116,151,False,Nan,0,20,Influencer
0,Thu Jul 02 18:48:23 +0000 2020,ayittey,"@bhungu280764 @Unathi_Kwaza The Arabs have also propped up dictators in Chad, Eritrea, , Somalia, Sudan, etc. The Chinese support their own dictators. Your problem is you only see wrong-doing only when it is perpetrated by the West or the white man. It’s called intellectual astigmatism  2/3",bhungu280764,2,False,"Washington, DC, USA",17116,151,False,Nan,1,8,Influencer
0,Thu Jul 02 18:50:23 +0000 2020,ayittey,"@bhungu280764 @Unathi_Kwaza Nobody defends Western iniquities against black Africans but intellectual astigmatism blinded us to the abuses and atrocities perpetrated against us by our own leaders, Arabs, Chinese and others  3/3",bhungu280764,2,False,"Washington, DC, USA",17116,151,False,Nan,1,5,Influencer
0,Thu Jul 02 19:13:46 +0000 2020,ayittey,Do you think if Belgium gave Congo DR $84 billion to atone for Leopold’s cruelty it would help the people? Most people would say no because the BANDITS in charge would seize all the money for themselves. Important to put your own house in order FIRST https://t.co/rPS7GJqsLc,Nan,7,False,"Washington, DC, USA",17116,151,False,Nan,0,11,Influencer
0,Thu Jul 02 23:18:03 +0000 2020,ayittey,"Now, which Africans are you talking about? Be careful! The Cutlass has been unsheathed! https://t.co/2t7qwPdGNx",Nan,0,False,"Washington, DC, USA",17116,151,False,Nan,0,2,Influencer
0,Thu Jul 02 23:25:24 +0000 2020,ayittey,A mind captured by the past has no room to develop for the future. You are caught in a time warp. https://t.co/cct39zfjzk,Nan,2,False,"Washington, DC, USA",17116,151,False,Nan,0,5,Influencer
0,Thu Jul 02 23:42:04 +0000 2020,ayittey,Little essential difference. Both saved their people. As rebel leaders both shot their way to power. Neither is a democrat and both are crocodile liberators and corrupt. Afewerki’s fortune $100 million; Kagame’s $500 million. See this link https://t.co/wj4OhOp3hh https://t.co/RnBVGQLysL,Nan,1,False,"Washington, DC, USA",17116,151,False,Nan,0,1,Influencer
0,Thu Jul 02 23:49:56 +0000 2020,ayittey,"Yes, functioning Swiss Bank accounts! https://t.co/W9pUw4iMR6",Nan,3,False,"Washington, DC, USA",17116,151,False,Nan,0,6,Influencer
0,Thu Jul 02 23:59:44 +0000 2020,ayittey,I am not an expert on Singapore. If they have found an economic model that works for them good for them! We in Africa must find a model that works for us. Click here to see why the Asian Tiger Model Will Never Work In Africa https://t.co/sHx5V60Azr https://t.co/NMNbBXXobF,Nan,7,False,"Washington, DC, USA",17116,151,False,Nan,0,11,Influencer
0,Fri Jul 03 00:11:15 +0000 2020,ayittey,I have done what I can for Ghana. Have been critical of government policies since 1981. Formed the Alliance for Democracy with 12 others and brought democracy to Ghana in 2000. Let others continue with our work. Other African countries need my help https://t.co/PsYpOEqMTJ,Nan,2,False,"Washington, DC, USA",17116,151,False,Nan,0,6,Influencer
0,Fri Jul 03 00:19:30 +0000 2020,ayittey,"RT. I am standing on rooftop waving my shirt and cheering wildly the “Malawi Model.” Bravo! Has three tenets:
1. When Pres. Mutharika wanted to punish Chief Justice Nyirenda for annulling the election, hundreds of lawyers marched to support him and another justice. https://t.co/iXe1I9BQEO",Nan,1,False,"Washington, DC, USA",17116,151,False,Nan,0,3,Influencer
0,Fri Jul 03 00:33:46 +0000 2020,ayittey,"@nagodgopay1 Always important to distinguish b//n African PEOPLE and African LEADERS. The people are not the problem, but the leaders – a disgusting assortment of unrepentant dictators, coconut heads, military vagabonds, etc.",nagodgopay1,0,False,"Washington, DC, USA",17116,151,False,Nan,1,1,Influencer
0,Fri Jul 03 02:52:52 +0000 2020,ayittey,I can’t believe I said this for South Africa in 1989! https://t.co/bNfggckRug,Nan,16,False,"Washington, DC, USA",17116,151,False,Nan,0,68,Influencer
0,Fri Jul 03 02:59:07 +0000 2020,ayittey,Not when you do not understand the ideas that you are borrowing and also when they do not fit into your own socio-cultural milieu https://t.co/UtbpgKqYPp,Nan,1,False,"Washington, DC, USA",17116,151,False,Nan,0,5,Influencer
0,Fri Jul 03 03:04:54 +0000 2020,ayittey,"Somalia is ethnically homogeneous. Yet it . . .
The unitary state system unsuitable for multi-ethnic states. Federations – not ethnic federations – would have been better. https://t.co/lq590BV0By",Nan,0,False,"Washington, DC, USA",17116,151,False,Nan,0,6,Influencer
0,Fri Jul 03 03:15:53 +0000 2020,ayittey,"Aye, thanks but be careful. Coconuts have a way of disagreeing. They tossed me into jail in Dakar, Senegal and fire-bombed my University office in Washington DC https://t.co/uJW0m3cbiK",Nan,3,False,"Washington, DC, USA",17116,151,False,Nan,0,4,Influencer
0,Sat Jul 04 15:32:52 +0000 2020,ayittey,"Ooh dear, I am flattered. Thank you but let me say this. You do not have to be the president in order to make POSITIVE contribution to society. All you need is freedom of expression so that anyone with a great idea can be heard https://t.co/yLUEP31j0I",Nan,8,False,"Washington, DC, USA",17116,151,False,Nan,0,30,Influencer
0,Sat Jul 04 15:52:02 +0000 2020,ayittey,"Yes, I have met him. He is a great guy. Don’t know if he is still publishing his newspaper – African Sun-Times. He dissected the Nigerian military pabulum with scrupulous precision and equanimity. In other words, he brooks  no nonsense and confronted Nigeria’s military generals https://t.co/wb5o5s5giN",Nan,1,False,"Washington, DC, USA",17116,151,False,Nan,0,6,Influencer
0,Sat Jul 04 16:12:29 +0000 2020,ayittey,Swiss model is a Confederate model. You do not have to go to Switzerland but look at Africa’s own ancient empires. They were all confederacies characterized by great decentralization of power and devolution of authority. The unitary state system is unsuitable for SA  1/2 https://t.co/wWZ7hkcgLa,Nan,8,False,"Washington, DC, USA",17116,151,False,Nan,0,12,Influencer
0,Sat Jul 04 16:13:46 +0000 2020,ayittey,@bpuys6 Whichever party or tribe that captures the state will monopolize power for a long time and Institute its own brand of apartheid. No political party should hold power for more than 20 years. 2-term limit for the president; 20-year limit for a political party   2/2,bpuys6,1,False,"Washington, DC, USA",17116,151,False,Nan,1,1,Influencer
0,Sat Jul 04 16:31:12 +0000 2020,ayittey,Sometimes I sound like a broken record. We keep repeating same mistakes over &amp;over again. Insanity is defined as doing SAME thing over and over again and expecting DIFFERENT results. I define lunacy as doing SAME stupid thing over and over again and expecting SAME stupid results! https://t.co/bjlun9Ds4N,Nan,2,False,"Washington, DC, USA",17116,151,False,Nan,0,3,Influencer
0,Sat Jul 04 16:55:21 +0000 2020,ayittey,I will settle for this Igbo expression  ebuillo (the King is an enemy). Correct me if I got the expression wrong https://t.co/GYFfOlZh5s,Nan,0,False,"Washington, DC, USA",17116,151,False,Nan,0,3,Influencer
0,Sat Jul 04 18:35:01 +0000 2020,ayittey,There are now 115 opposition parties in Zimbabwe. They can’t work together. So every educated fool wants to be president. To serve the people?,Nan,92,False,"Washington, DC, USA",17116,151,False,Nan,0,232,Influencer
0,Sat Jul 04 18:55:18 +0000 2020,ayittey,"Thanks very much. The Igbo have no chiefs or kings in their trad’l system. So they have no despots or dictators. They survived for centuries with no rulers. Backward people? No, smart people. Took the concept of freedom to the most radical limit https://t.co/VBZ8hwbQuh",Nan,3,False,"Washington, DC, USA",17116,151,False,Nan,0,10,Influencer
0,Sat Jul 04 19:02:56 +0000 2020,ayittey,"@otherfaceofgod ""Igbo enweghi eze"" (The Igbo have no kings/chiefs). Is this the correct translation?",otherfaceofgod,0,False,"Washington, DC, USA",17116,151,False,Nan,1,0,Influencer
0,Sun Jul 05 02:56:36 +0000 2020,ayittey,There were about 92 opposition parties in Ethiopia in 2015. They did not win a single seat in the parliamentary elections in 2015. https://t.co/Fn1xG0HzBi,Nan,8,False,"Washington, DC, USA",17116,151,False,Nan,0,14,Influencer
0,Sun Jul 05 03:03:34 +0000 2020,ayittey,@BitiTendai One was just formed yesterday in London. The 115 figure was given to me by a lifelong opposition activist I have worked with for many years. I spoke with him yesterday and we are drawing up some plans to move the freedom agenda forward. Zimbabweans have suffered enough!,BitiTendai,0,False,"Washington, DC, USA",17116,151,False,Nan,1,1,Influencer
0,Sun Jul 05 03:32:54 +0000 2020,ayittey,"When a crisis erupts in a Afrn village chief convenes a village meeting, puts issue b4 people to debate it until consensus reached. Then ALL including chief are required to abide by it. In the 1990s this institution modernized into a sovereign national conference  (SNC)  1/3 https://t.co/AM67X2I4RZ",Nan,2,False,"Washington, DC, USA",17116,151,False,Nan,0,4,Influencer
0,Sun Jul 05 03:37:20 +0000 2020,ayittey,"@sasmatee @AbiyAhmedAli SNC used as vehicle to craft new pol dispensation for Benin, Cape Verde Islands, Sao Tome, S. Africa, Zambia, etc. SNC made up of delegates from each identifiable group, including political parties. It may be considered on African solution that can be applied to Ethiopia 2/3",sasmatee,1,False,"Washington, DC, USA",17116,151,False,Nan,1,1,Influencer
0,Sun Jul 05 03:37:56 +0000 2020,ayittey,@sasmatee @AbiyAhmedAli Ethiopia’s Constitution needs to be revamped. Ethnic federalism and secession must be scrapped. The way to do this is via a SOVEREIGN National Conference. By sovereign is meant its decisions cannot be overturned and binding on ALL including the head of state  3/3,sasmatee,2,False,"Washington, DC, USA",17116,151,False,Nan,1,2,Influencer
0,Sun Jul 05 04:13:52 +0000 2020,ayittey,@BitiTendai My Zimbabwean colleague said the number 115 includes groups formed in diaspora but yet to register in Zimbabwe. Number did not jar me becos excessive no. of oppo parties not uncommon – 92 in Ethiopia in 2015; over 100 Ivory Coast in 2000 ; over 200 in Cameroon in 2016,BitiTendai,0,False,"Washington, DC, USA",17116,151,False,Nan,1,1,Influencer
0,Mon Jul 06 12:49:59 +0000 2020,ayittey,@drtarisayi RT. Was told that number includes groups formed in the diaspora but not yet registered in Zim. Not entirely unbelievable since group (MDC) formed to unite oppo itself split. For 2018 elections there were 29 oppo parties that fielded 13 prez candidates. Even Malawi knew better,drtarisayi,0,False,"Washington, DC, USA",17116,151,False,Nan,1,0,Influencer
0,Mon Jul 06 13:14:30 +0000 2020,ayittey,"Each leader wants to use his party as a vehicle to win presidency, not work with others to bring abt reform. But sometimes you can have nauseating sycophancy. In 1995 when Abacha allowed only 5 pol parties to be registered in Nigeria they all chose HIM as their prez candidate! https://t.co/Uokj7K0XwQ",Nan,4,False,"Washington, DC, USA",17116,151,False,Nan,0,6,Influencer
0,Mon Jul 06 13:26:49 +0000 2020,ayittey,"What happened to Ethiopia’s PM Abiy Ahmed? He was awarded the Nobel Peace Prize and hailed as a Messiah. But elections postponed indefinitely without any input from the opposition. Ethnic violence has left more than 80 people dead. Remember, place your faith in INSTITUTIONS!",Nan,50,False,"Washington, DC, USA",17116,151,False,Nan,0,147,Influencer
0,Mon Jul 06 14:08:35 +0000 2020,ayittey,"This has been the problem since independence. According to Newton’s law of physics a force dominates if the counter-force is weak or nonexistent. In many countries dictators – like Mugabe, Museveni, Mobutu, etc. – dominated because the opposition was weak or nonexistent   1/3 https://t.co/Uokj7K0XwQ",Nan,5,False,"Washington, DC, USA",17116,151,False,Nan,0,14,Influencer
0,Mon Jul 06 14:11:03 +0000 2020,ayittey,"@bawagh1 In far too many countries the oppo hopelessly fragmented, prone to squabbling, susceptible to bribery co-optation &amp;given to crass ineffective tactics. Like holding a mass rally &amp;chanting “Mugabe Must Go!” OR laying down an ultimatum: Hand over power by such and such a date  2/3",bawagh1,0,False,"Washington, DC, USA",17116,151,False,Nan,1,3,Influencer
0,Mon Jul 06 14:12:03 +0000 2020,ayittey,"@bawagh1 We need a smart opposition to make democracy work in Africa. In far too many countries opposition party is indistinguishable from the ruling bandit party. BOTH have the same ideology: To LOOT the treasury. Look at Kenya, Nigeria, etc. That is why we’re making little progress  3/3",bawagh1,0,False,"Washington, DC, USA",17116,151,False,Nan,1,3,Influencer
0,Mon Jul 06 16:28:30 +0000 2020,ayittey,ENOUGH of these disappointments! Rawlings came in 1979. We hailed him “Junior Jesus.” It went to his head; so he came back in 1981 and stayed and stayed – a disaster. In 1986 Museveni said “No Afri head of state shd be in power for more than 10yrs!”He is still there – 34yrs later https://t.co/vObylSs6kU,Nan,9,False,"Washington, DC, USA",17116,151,False,Nan,0,25,Influencer
0,Mon Jul 06 16:53:33 +0000 2020,ayittey,"In 2008 the Queen of England stripped President Robert Mugabe of his knighthood. Similarly, the Nobel Peace Committee should repossess peace prizes awarded to Aung San Suu Ki of Myanmar and Abiy Ahmed of Ethiopia https://t.co/3r6gWBy4Lh",Nan,3,False,"Washington, DC, USA",17116,151,False,Nan,0,15,Influencer
0,Mon Jul 06 17:48:43 +0000 2020,ayittey,"@CryptoTraveler1 There was one and only one Nelson Mandela and there will never be another one. All others are impostors, so don’t wait for another Mandela. Place your faith in institutions. Leaders come and go but institutions endure",CryptoTraveler1,1,False,"Washington, DC, USA",17116,151,False,Nan,1,3,Influencer
0,Mon Jul 06 18:11:19 +0000 2020,ayittey,When Muslims were being persecuted and slaughtered by the military regime not a whiff of protest came out of Aung Suu Kyi. Ethiopia’s election has been postponed INDEFINITELY WITHOUT any input from the opposition. Mismanagement of ethnic violence https://t.co/LWCRs8KD0z,Nan,2,False,"Washington, DC, USA",17116,151,False,Nan,0,6,Influencer
0,Mon Jul 06 18:43:13 +0000 2020,ayittey,Let us disabuse our minds of this outmoded notion that it is one coconut who builds an African nation and resolves all its problems. We do not live in the 18th or 19th centuries. It is also un-African. 1/3 https://t.co/qy2a2mqz2N,Nan,7,False,"Washington, DC, USA",17116,151,False,Nan,0,13,Influencer
0,Mon Jul 06 18:44:58 +0000 2020,ayittey,"@RealGetachewD @Mihos1 We govern ourselves by participatory democracy, by consultation and we take decisions by consensus. It is not one individual/chief who solves the problems of the village. They are resolved at a village meeting, not by a dictator  2/3",RealGetachewD,0,False,"Washington, DC, USA",17116,151,False,Nan,1,1,Influencer
0,Mon Jul 06 18:45:53 +0000 2020,ayittey,@RealGetachewD @Mihos1 So let Parliament resolve Ethiopia’s problems. If it fails to do so then convene a Sovereign National Conference to do so. That is the African solution. We have had too many Abiy Ahmeds  3/3,RealGetachewD,0,False,"Washington, DC, USA",17116,151,False,Nan,1,2,Influencer
0,Mon Jul 06 19:02:24 +0000 2020,ayittey,"Look, don’t give me this crap. A real reformer is supposed to reject this de facto one-party state and seek opposition input. You are using the same old coconut logic to defend undemocratic practices 1/2 https://t.co/GR5G6uQpoG",Nan,4,False,"Washington, DC, USA",17116,151,False,Nan,0,11,Influencer
0,Mon Jul 06 19:09:50 +0000 2020,ayittey,"@Mihos1 @RealGetachewD Like Idi Amin. After executing all his political rivals, he beamed with a smile a mile wide and said “There is no one for me to hand over power to.” Like hell there won’t be after killing all of them",Mihos1,1,False,"Washington, DC, USA",17116,151,False,Nan,1,2,Influencer
0,Mon Jul 06 19:19:21 +0000 2020,ayittey,I have been railing against the idiotic clauses of ethnic federalism and secession in Ethiopia’s Constitution since 1995. Where were you? https://t.co/RlFMyku7VD,Nan,1,False,"Washington, DC, USA",17116,151,False,Nan,0,7,Influencer
0,Mon Jul 06 19:25:31 +0000 2020,ayittey,"@Mihos1 @RealGetachewD Look, the whole damn system needs to be dismantled and reformed. Instead, you are telling me how the de facto Tigrayan apartheid system works",Mihos1,0,False,"Washington, DC, USA",17116,151,False,Nan,1,1,Influencer
0,Mon Jul 06 19:45:55 +0000 2020,ayittey,"“Africa doesn’t need strong men; it needs strong “INSTITUTIONS.” Former Pres. Barack Obama in an address to Ghana’s Parliament on July 11, 2009 https://t.co/0m92CV2Gsp",Nan,12,False,"Washington, DC, USA",17116,151,False,Nan,0,29,Influencer
0,Tue Jul 07 02:12:19 +0000 2020,ayittey,"Has it occurred to him that it takes more than one man to keep the country united? Does this suggest failure of leadership?
We copy foreign leadership styles and transplant them into Africa –Napoleon, von Bismarck, Lee Kuan Yew, etc. How about Africa’s own collective leadership? https://t.co/8ERvLJz8xb",Nan,3,False,"Washington, DC, USA",17116,151,False,Nan,0,10,Influencer
0,Tue Jul 07 02:21:59 +0000 2020,ayittey,"A strong institution that which is fiercely independent and achieves its objective without fear and resolutely resists any interference from the powers that be – like the judiciary upholding the rule of law; the electoral commission, the media, etc. https://t.co/gH2LpdfYVM",Nan,1,False,"Washington, DC, USA",17116,151,False,Nan,0,11,Influencer
0,Tue Jul 07 02:48:25 +0000 2020,ayittey,"These are the 7 most critical institutions
1. Parliament 
2. Judiciary
3. Media
4. Electoral Commission
5. Central Bank
6. Civil Service
7. Security Forces
NEVER allow the coconut control any of these institutions https://t.co/JiU8OUVQQ7",Nan,23,False,"Washington, DC, USA",17116,151,False,Nan,0,32,Influencer
0,Tue Jul 07 03:02:51 +0000 2020,ayittey,"@RealGetachewD Ethiopians don’t seem to have learned anything from other African countries. There was white apartheid in SA, tribal apartheid in Burundi, Rwanda and Arab apartheid in Mauritania and Sudan. How do you think Tigrayan apartheid will smell like?",RealGetachewD,1,False,"Washington, DC, USA",17116,151,False,Nan,1,1,Influencer
0,Tue Jul 07 04:01:07 +0000 2020,ayittey,A fFree and independent media will enforce transparency. That’s all that you need at this stage https://t.co/XWsbkNYOIM,Nan,0,False,"Washington, DC, USA",17116,151,False,Nan,0,5,Influencer
0,Tue Jul 07 04:06:47 +0000 2020,ayittey,@Doondi69 The presentation was made 30 years ago. Suggest an improvement,Doondi69,0,False,"Washington, DC, USA",17116,151,False,Nan,1,0,Influencer
0,Tue Jul 07 05:01:46 +0000 2020,ayittey,@jamesagada There are guardrails that must be upheld by ALL parties. If one party caves -- like the Republican Party in the US – forget about strong institutions. We should learn from that experience,jamesagada,0,False,"Washington, DC, USA",17116,151,False,Nan,1,1,Influencer
0,Wed Jul 08 14:21:41 +0000 2020,ayittey,"In Tanzania, the anti-corruption czar, Hosea Williams, was himself implicated in a corruption scandal! Agent involved the delivery of 100 MW of electricity by a Texas company that did not exist.  3/3",Nan,1,False,"Washington, DC, USA",17116,151,False,Nan,0,5,Influencer
0,Wed Jul 08 14:22:30 +0000 2020,ayittey,"In Zimbabwe, the anti-corruption czar, Ngonidzashe Gumbo, was himself a bandit, jailed for 10 years for defrauding the commission of $435,000 (The Herald, March 12, 2015). https://t.co/b9pAIBDLNs 2/3",Nan,1,False,"Washington, DC, USA",17116,151,False,Nan,0,4,Influencer
0,Wed Jul 08 14:23:39 +0000 2020,ayittey,"Coconut combat on corruption: Ibrahim Magu, Nigeria’s anti– corruption czar has been suspended by Pres. Buhari on allegations of corruption https://t.co/TYFZwYp3PP 1/3",Nan,0,False,"Washington, DC, USA",17116,151,False,Nan,0,2,Influencer
0,Wed Jul 08 17:03:45 +0000 2020,ayittey,The definition of lunacy is doing the SAME stupid thing over and over again and expecting the SAME stupid results. https://t.co/1dXwMhgIEj,Nan,3,False,"Washington, DC, USA",17116,151,False,Nan,0,5,Influencer
0,Wed Jul 08 17:45:45 +0000 2020,ayittey,"So it is now time for the Oromo to eat (enjoy). This kind of tribal politics led to ethnic violence in Kenya after the December 2007 elections that claimed more than 1500 lives and rendered more than 500,000 people homeless https://t.co/o2tOql3Usw",Nan,0,False,"Washington, DC, USA",17116,151,False,Nan,0,6,Influencer
0,Wed Jul 08 18:10:30 +0000 2020,ayittey,@RealGetachewD More than 150 people have been killed in Ethiopia’s ethnic violence. Scores of dissidents have been arrested and several journalists and media houses have been shut down. The Internet remains shut down.,RealGetachewD,0,False,"Washington, DC, USA",17116,151,False,Nan,1,1,Influencer
0,Wed Jul 08 18:28:42 +0000 2020,ayittey,"Zimbabwe needs a fresh start. In 2000 Kofi Annan, then UN Sec. Gen. offered Robert Mugabe a lucrative retirement package in an overseas haven if he stood down as president. His wife Grace however flatly turned down the offer. Should offer be made to Mnangagwa?",Nan,16,False,"Washington, DC, USA",17116,151,False,Nan,0,64,Influencer
0,Wed Jul 08 19:10:45 +0000 2020,ayittey,In a 2018 piece I warned about personalization of reform process. Should be an ongoing process regardless of who prez is. If it is too tied up with one person bad guys get idea that they'd halt process if they got rid of him. Hence bomb attacks on Ahmed https://t.co/0cCjE5tz6z,Nan,3,False,"Washington, DC, USA",17116,151,False,Nan,0,7,Influencer
0,Wed Jul 08 19:15:16 +0000 2020,ayittey,What the heck is going in Ethiopia? https://t.co/z5uVOplB30,Nan,0,False,"Washington, DC, USA",17116,151,False,Nan,0,1,Influencer
0,Wed Jul 08 19:33:48 +0000 2020,ayittey,@Doondi69 They know they've done bad. Their hands dripping with blood and pockets full of booty. So they are terrified of stepping down as all their gory misdeeds will be exposed if they do so. But without reform country will implode. What to do? Hold your nose and consider BUYOUT option,Doondi69,0,False,"Washington, DC, USA",17116,151,False,Nan,1,0,Influencer
0,Wed Jul 08 19:44:03 +0000 2020,ayittey,"Becos they control all instruments of violence. We can't get rid of them peacefully. And if we tried to use force we might end up destroying the country through rebel insurgency/Civil War. Too many examples to give – CAR, , Congo, Ethiopia, Liberia, Somalia, Sudan, Uganda, etc. https://t.co/QnaoqAP5Og",Nan,1,False,"Washington, DC, USA",17116,151,False,Nan,0,3,Influencer
0,Wed Jul 08 20:24:33 +0000 2020,ayittey,"Weve reached a despicable inflection point in our history.  Country being held hostage. Despot says if I go down the country goes down with me. Witness Libya. But in Gambia ECOMOG invaded the country, frog-marched Jammeh out. Allowed to keep 13 luxury cars. Where’s SADC? https://t.co/aXnxUq6TjA",Nan,1,False,"Washington, DC, USA",17116,151,False,Nan,0,2,Influencer
0,Wed Jul 08 20:42:52 +0000 2020,ayittey,@Doondi69 Say we take $1bn loan to add to Zim’s nat'l debt. Give money to prez and milit generals with one way ticket to Jupiter . . . Nah won't work. In 1996 Capt. Valentine Strasser of S. Leone was bought out. Immediately another coconut Koroma seized power and asked to be bought out too,Doondi69,0,False,"Washington, DC, USA",17116,151,False,Nan,1,0,Influencer
0,Wed Jul 08 20:53:55 +0000 2020,ayittey,I agree with everything that you have said but like I said before they hold the entire country hostage. They have all the power and we might have to hold our noses and buy them out. We had dealing with a MAFIA thugs https://t.co/KnNHMyIIsU,Nan,4,False,"Washington, DC, USA",17116,151,False,Nan,0,11,Influencer
